city,date,temp_mean,temp_min,temp_max,rh_mean,wind_mean,wind_max,precip_sum,pressure_mean,n_hours
Birmingham,2022-10-27,14.829166666666667,12.2,17.6,92.375,16.791666666666668,21.9,6.999999999999999,1012.0166666666667,24
Birmingham,2022-10-28,14.283333333333333,11.6,16.3,83.5,18.929166666666667,26.1,2.1,1012.775,24
Birmingham,2022-10-29,14.3625,11.1,18.8,91.29166666666667,17.025,22.9,2.3000000000000003,1011.7333333333333,24
Birmingham,2022-10-30,12.641666666666667,11,14.9,88.79166666666667,20.8,28.3,0.5,1011.7,24
Birmingham,2022-10-31,12.620833333333334,10.8,14.9,87.70833333333333,18.645833333333332,22,3.9,1008.8541666666666,24
Birmingham,2022-11-01,10.658333333333333,8.3,12.9,85.83333333333333,23.6,32.8,10.7,1001.5708333333333,24
Birmingham,2022-11-02,10.4375,7.2,13,79.79166666666667,28.579166666666666,42.6,6,1008.1458333333334,24
Birmingham,2022-11-03,8.591666666666667,4.6,11.1,88.58333333333333,10.654166666666667,22.2,2.9999999999999996,999.8625,24
Birmingham,2022-11-04,7.1625000000000005,4.6,10.8,87.08333333333333,13.516666666666666,20.7,0.1,1011.2583333333333,24
Birmingham,2022-11-05,9.095833333333333,5,12.6,90.79166666666667,17.466666666666665,26.4,1.6,1010.7625,24
Birmingham,2022-11-06,8.808333333333334,6.5,11.6,93.95833333333333,17.108333333333334,26,1.7000000000000002,1000.8375,24
Birmingham,2022-11-07,11.495833333333334,9,13.2,88.83333333333333,25.7375,35.3,0.6,999.1125,24
Birmingham,2022-11-08,10.8625,9.1,13.2,85.58333333333333,26.7875,36.9,8.2,993.2333333333333,24
Birmingham,2022-11-09,10.058333333333334,8.6,12.6,83.58333333333333,19.829166666666666,26,0.1,1003.9833333333333,24
Birmingham,2022-11-10,12.4875,10.5,13.7,84.08333333333333,27.020833333333332,33.5,0,1015.9875,24
Birmingham,2022-11-11,13.4,10.6,15.8,87.375,24.929166666666667,33.3,0,1022.4375,24
Birmingham,2022-11-12,11.708333333333334,9.3,14.1,90.66666666666667,14.620833333333334,18.3,0,1024.8958333333333,24
Birmingham,2022-11-13,11.283333333333333,10,13.8,93.5,13.729166666666666,16.6,0,1018.25,24
Birmingham,2022-11-14,10.625,8.4,13.5,95.04166666666667,10.55,15.7,0.2,1007.4458333333333,24
Birmingham,2022-11-15,9.633333333333333,6.4,11.8,91.45833333333333,19.425,28.7,14.799999999999999,992.7916666666666,24
Birmingham,2022-11-16,7.429166666666666,5.5,9.8,91.54166666666667,13.029166666666667,20,9.4,987.7041666666667,24
Birmingham,2022-11-17,8.216666666666667,7.6,9.1,89.58333333333333,23.941666666666666,26.5,13.199999999999996,984.0208333333334,24
Birmingham,2022-11-18,7.883333333333333,5.3,10.4,84.75,18.545833333333334,24.9,0,999.9291666666667,24
Birmingham,2022-11-19,6.266666666666667,4.5,9.6,88.20833333333333,10.933333333333334,15.6,0,1012.3666666666667,24
Birmingham,2022-11-20,6.2875,3.2,9.7,86.5,15.070833333333333,19.2,3.0999999999999996,1007.1916666666666,24
Birmingham,2022-11-21,4.9125,3.1,7.5,93.66666666666667,14.7875,25.7,23.700000000000003,993.1041666666666,24
Birmingham,2022-11-22,5.604166666666667,3.7,8.3,92.875,13.683333333333334,20.8,2.4000000000000004,987.9625,24
Birmingham,2022-11-23,6.991666666666667,3.9,9.6,87.875,21.3375,27.8,6,988.7208333333333,24
Birmingham,2022-11-24,7.720833333333333,5.7,10.7,85.66666666666667,25.1625,34.3,3.7,998.4208333333333,24
Birmingham,2022-11-25,7.829166666666667,6.1,10.2,85.66666666666667,18.629166666666666,32.9,0,1012.8041666666667,24
Birmingham,2022-11-26,9.525,7.2,11.6,88.66666666666667,23.03333333333333,31,2.3,1018.7875,24
Birmingham,2022-11-27,9.654166666666667,6.7,11.3,94.25,12.508333333333333,26.2,1.9000000000000001,1010.5041666666667,24
Birmingham,2022-11-28,6.104166666666667,4.5,8.6,94.75,9.529166666666667,14.7,0,1008.7666666666667,24
Birmingham,2022-11-29,4.345833333333333,3.6,5.5,97.45833333333333,4.695833333333333,8.9,0,1020.3666666666667,24
Birmingham,2022-11-30,4.9125,3.5,6.6,93.95833333333333,5.85,9,0,1025.8916666666667,24
Birmingham,2022-12-01,3.129166666666667,0.8,4.3,97.91666666666667,4.408333333333333,8.3,0,1029.6458333333333,24
Birmingham,2022-12-02,3.566666666666667,2.1,5.3,97.375,8.483333333333333,13.8,0,1027.675,24
Birmingham,2022-12-03,4.125,2.3,5.6,94.45833333333333,15.395833333333334,20.4,0.2,1023.4666666666667,24
Birmingham,2022-12-04,3.2666666666666666,1.8,4.1,93.79166666666667,14.075,17.6,0.8,1019.4541666666667,24
Birmingham,2022-12-05,5.120833333333334,3.9,6.2,92.58333333333333,15.2125,17.1,0.2,1024.425,24
Birmingham,2022-12-06,2.675,0,4.1,90.375,11.441666666666666,15.3,0.2,1025.8083333333334,24
Birmingham,2022-12-07,0.17500000000000004,-1.3,2.7,91.58333333333333,10.308333333333334,12.6,0,1022.1041666666666,24
Birmingham,2022-12-08,-1.3291666666666666,-3.5,2.1,89.66666666666667,8.266666666666667,10.6,0,1012.425,24
Birmingham,2022-12-09,-0.8916666666666665,-2.6,2.9,89.5,9.4,11.2,0,1009.15,24
Birmingham,2022-12-10,-1.0625,-3.3,1.9,92.375,9.579166666666666,12.7,0,1009.0208333333334,24
Birmingham,2022-12-11,-1.3875,-2.8,-0.1,97.75,5.170833333333333,9.7,0,1008.6958333333333,24
Birmingham,2022-12-12,-1.25,-2.2,-0.2,96.91666666666667,7.845833333333333,11.5,0,1009.5541666666667,24
Birmingham,2022-12-13,-1.9916666666666667,-3.4,-0.5,93.41666666666667,7.925,11.7,0,1008.45,24
Birmingham,2022-12-14,-2.941666666666667,-4.9,1.2,89.54166666666667,11.1125,15,0,1008.3291666666667,24
Birmingham,2022-12-15,-2.8583333333333334,-4.8,1,84.95833333333333,10.554166666666667,13.7,0,1012.7583333333333,24
Birmingham,2022-12-16,-2.5458333333333334,-4.9,0.4,90.33333333333333,10.920833333333334,17,0,1018.0416666666666,24
Birmingham,2022-12-17,0.4708333333333333,-1.8,3.3,89.58333333333333,17.608333333333334,20,0,1019.9583333333334,24
Birmingham,2022-12-18,2.224999999999999,-1.8,9.8,94.41666666666667,21.4625,27.9,6.1000000000000005,1012.9583333333334,24
Birmingham,2022-12-19,11.85,9.2,12.6,93.5,29.725,38.4,1.9000000000000004,1001.0041666666666,24
Birmingham,2022-12-20,7.883333333333334,5.5,11.4,90.625,16.7875,20.9,8.2,1004.6166666666667,24
Birmingham,2022-12-21,6.270833333333333,4.6,8.6,92.125,18.358333333333334,22.8,1.8000000000000003,1003.8541666666666,24
Birmingham,2022-12-22,6.8375,4.8,8.7,98.08333333333333,11.179166666666667,14.6,1.3,1002.1125,24
Birmingham,2022-12-23,6.833333333333333,5.6,9.6,95.75,13.541666666666666,25.9,7.699999999999999,1001.1375,24
Birmingham,2022-12-24,7.3125,5.2,8.7,93.125,20.008333333333333,25.5,0,1006.75,24
Birmingham,2022-12-25,8.354166666666666,7.7,9.7,93.83333333333333,20.21666666666667,24.7,0.4,1004.6041666666666,24
Birmingham,2022-12-26,4.266666666666667,1.6,7.8,83.08333333333333,19.729166666666668,31.4,0.2,1013.6416666666667,24
Birmingham,2022-12-27,5.533333333333333,1.4,9.2,90.66666666666667,24.22083333333333,35.1,6.399999999999999,1015.2625,24
Birmingham,2022-12-28,8.604166666666666,6.2,10.7,91.54166666666667,26.479166666666668,34.7,3.3000000000000003,997.3916666666667,24
Birmingham,2022-12-29,6.279166666666667,4.3,8,82.29166666666667,25.5875,34.6,0.8999999999999999,997.3958333333334,24
Birmingham,2022-12-30,7.970833333333333,5.1,11.1,87.16666666666667,27.408333333333335,33.5,2.4,993.1666666666666,24
Birmingham,2022-12-31,9.7875,8.2,11.2,92.29166666666667,21.354166666666668,26.7,4,995.9166666666666,24
Birmingham,2023-01-01,8.0375,6.8,9.7,86.41666666666667,22.754166666666666,29.2,1.4000000000000001,1004.8,24
Birmingham,2023-01-02,4.091666666666667,1,6.5,92.08333333333333,10.125,15.2,0,1015.7458333333333,24
Birmingham,2023-01-03,7.433333333333334,1.3,11.7,92.75,24.3875,32.8,2.2,1014.0958333333333,24
Birmingham,2023-01-04,10.9,9.5,12.2,85.25,25.783333333333335,33.1,2,1011.2708333333334,24
Birmingham,2023-01-05,9.979166666666666,8.1,11.8,89.29166666666667,22.45,33,0.7,1015.2666666666667,24
Birmingham,2023-01-06,8.166666666666666,5.8,11,90.125,23.458333333333332,29.3,4.6000000000000005,1010.3583333333333,24
Birmingham,2023-01-07,9.075,6.3,10.9,90.16666666666667,29.541666666666668,35.9,12.099999999999998,995.3083333333334,24
Birmingham,2023-01-08,5.65,3.1,7.4,89,21.704166666666666,29.3,1.5,989.1125,24
Birmingham,2023-01-09,5.008333333333334,4,6.6,82.75,20.620833333333334,25.7,0,999.9041666666667,24
Birmingham,2023-01-10,8.137500000000001,3.4,11.9,88.70833333333333,26.333333333333332,35.7,9.299999999999999,1003.9083333333333,24
Birmingham,2023-01-11,7.066666666666666,5.9,8.4,84.54166666666667,25.5,31.3,5.800000000000001,1004.7125,24
Birmingham,2023-01-12,9.304166666666667,6.2,11.1,82.125,29.09166666666667,34.9,8.299999999999999,998.5458333333333,24
Birmingham,2023-01-13,6.379166666666666,5.1,8.5,77.25,26.004166666666666,30.9,0.5,1006.0333333333333,24
Birmingham,2023-01-14,7.066666666666666,3.4,10.7,82.29166666666667,26.745833333333334,35.7,8.299999999999999,996.8708333333333,24
Birmingham,2023-01-15,3.6625,0.5,6.1,78.875,20.179166666666667,30.9,0.30000000000000004,995.4,24
Birmingham,2023-01-16,0.125,-2.7,2.9,85.70833333333333,13.883333333333333,25.3,0.1,988.0125,24
Birmingham,2023-01-17,-1.5583333333333333,-3.4,2,85.04166666666667,10.654166666666667,15.9,0,989.7666666666667,24
Birmingham,2023-01-18,0.8083333333333332,-1.4,4.3,86.54166666666667,16.133333333333333,20.3,0,997.8958333333334,24
Birmingham,2023-01-19,0.6166666666666668,-1.2,3.8,84.29166666666667,13.8375,20.1,0.1,1007.9708333333333,24
Birmingham,2023-01-20,1.5583333333333331,-2.2,5.4,87.25,13.1875,19.1,0,1019.9666666666667,24
Birmingham,2023-01-21,-0.012499999999999938,-2.5,2.9,90.5,8.408333333333333,12,0,1032.9833333333333,24
Birmingham,2023-01-22,0.07916666666666676,-2.1,3.5,91.16666666666667,11.920833333333333,15.6,0,1034.6958333333332,24
Birmingham,2023-01-23,0.9750000000000001,-1.2,4,90.70833333333333,7.975,10.2,0,1037.3,24
Birmingham,2023-01-24,0.4000000000000001,-1.9,4.5,90.04166666666667,6.408333333333333,8.2,0,1039.1,24
Birmingham,2023-01-25,4.104166666666667,1.6,8.3,95.20833333333333,15.183333333333334,22.5,0.3,1032.8708333333334,24
Birmingham,2023-01-26,3.316666666666667,1,7,86.95833333333333,14.3375,22.2,0,1032.9333333333334,24
Birmingham,2023-01-27,2.6125,-0.1,4.9,88.20833333333333,9.708333333333334,13.2,0,1032.6333333333332,24
Birmingham,2023-01-28,3.125,0.4,6.5,89.45833333333333,8.941666666666666,14,0,1031.9291666666668,24
Birmingham,2023-01-29,5.520833333333333,3.6,8.1,87.41666666666667,17.791666666666668,24.7,0,1025.2166666666667,24
Birmingham,2023-01-30,5.704166666666667,3,8.7,79.75,17.179166666666667,25.8,0.30000000000000004,1024.5583333333334,24
Birmingham,2023-01-31,6.941666666666666,4.8,9.5,76.83333333333333,23.816666666666666,29,0,1023.4833333333333,24
Birmingham,2023-02-01,6.816666666666666,4.6,9.3,77.16666666666667,23.09166666666667,28.6,0,1023.4125,24
Birmingham,2023-02-02,8.258333333333333,5.5,10.7,83.08333333333333,21.858333333333334,29.9,0,1025.625,24
Birmingham,2023-02-03,9.558333333333334,8.5,11.7,83.20833333333333,17.904166666666665,25.8,0,1030.4208333333333,24
Birmingham,2023-02-04,7.879166666666666,6.7,9.2,86.70833333333333,13.295833333333334,20.8,0.1,1037.1625000000001,24
Birmingham,2023-02-05,3.0083333333333333,-0.3,6.1,80.125,8.329166666666666,17.2,0,1045.5208333333333,24
Birmingham,2023-02-06,1.5041666666666667,-1.5,6.1,87.25,9.3875,12,0,1041.6875,24
Birmingham,2023-02-07,1.3666666666666667,-2.2,7.1,91.125,6.208333333333333,8.7,0,1038.4833333333333,24
Birmingham,2023-02-08,1.4375,-1.4,5.2,91.66666666666667,13.745833333333334,20.1,0,1033.3791666666666,24
Birmingham,2023-02-09,3.8375,0.9,7.4,80.625,11.091666666666667,16.5,0,1032.425,24
Birmingham,2023-02-10,4.325,0.2,8.3,87.66666666666667,14.920833333333333,19.8,0,1035.2791666666667,24
Birmingham,2023-02-11,7.579166666666667,5.2,10.2,86.75,9.466666666666667,15.3,0,1036.0416666666667,24
Birmingham,2023-02-12,6.475,4.5,8.5,83.54166666666667,8.141666666666667,13.1,0,1036.9208333333333,24
Birmingham,2023-02-13,5.895833333333333,3.5,9.2,87.5,11.65,15.8,0,1033.2416666666668,24
Birmingham,2023-02-14,5.7875,1.9,10.9,89.95833333333333,11.020833333333334,16.2,0,1029.3916666666667,24
Birmingham,2023-02-15,6.35,2.6,11.4,84.04166666666667,15.141666666666666,24.7,0.2,1021.4958333333333,24
Birmingham,2023-02-16,9.054166666666667,5.9,12,91.375,20.15416666666667,23.6,1.5,1017.6041666666666,24
Birmingham,2023-02-17,11.429166666666667,9.3,13.9,85,25.5375,37.1,0.2,1018.8416666666667,24
Birmingham,2023-02-18,10.641666666666667,8.3,13,84.66666666666667,24.491666666666667,31.4,0.9999999999999999,1019.0833333333334,24
Birmingham,2023-02-19,8.354166666666666,6.1,11.5,79.54166666666667,17.779166666666665,24,0,1025.4958333333334,24
Birmingham,2023-02-20,9.808333333333334,7,12.2,86.16666666666667,23.3875,32.1,0,1022.0291666666667,24
Birmingham,2023-02-21,8.2125,6.1,9.9,87.79166666666667,12.470833333333333,15.8,1.1,1016.7666666666667,24
Birmingham,2023-02-22,6.091666666666667,4.7,8.2,87.33333333333333,14.304166666666667,18.4,0.7999999999999999,1011.9666666666667,24
Birmingham,2023-02-23,4.279166666666667,0.4,7.1,78.04166666666667,15.6125,24,0.8999999999999999,1020.5208333333334,24
Birmingham,2023-02-24,5.654166666666667,0.9,9.5,81.25,15.708333333333334,23.2,2.3000000000000003,1014.8166666666666,24
Birmingham,2023-02-25,2.966666666666667,0.3,5.7,80.45833333333333,17.083333333333332,25.3,0.1,1019.9125,24
Birmingham,2023-02-26,3.1875,-0.5,6.9,75.33333333333333,14.5125,23.3,0.2,1029.2375,24
Birmingham,2023-02-27,4.154166666666667,0.1,6.4,88.20833333333333,14.2625,20.8,0.5,1033.875,24
Birmingham,2023-02-28,5.091666666666667,3.7,7,91.08333333333333,14.970833333333333,21.6,1.8000000000000005,1034.8625,24
Birmingham,2023-03-01,4.975,4.2,6.1,91.125,16.554166666666667,22.9,2.4000000000000004,1031.3,24
Birmingham,2023-03-02,4.2,1.8,6.2,81.25,12.1125,16.2,0.1,1027.9208333333333,24
Birmingham,2023-03-03,3.95,2.8,5.2,76.16666666666667,11.016666666666667,15.3,0,1030.6375,24
Birmingham,2023-03-04,3.3583333333333334,0.1,5.5,75.58333333333333,9.154166666666667,12.6,0,1030.725,24
Birmingham,2023-03-05,2.0749999999999997,-1.4,4.7,82.79166666666667,9.1375,15.8,0.4,1019.4416666666667,24
Birmingham,2023-03-06,4.3125,0.7,7.5,88.125,13.9125,21.6,4.7,1005.1958333333333,24
Birmingham,2023-03-07,1.5333333333333332,-3.8,4.5,79.91666666666667,9.862499999999999,13.8,1.7999999999999998,1000.2166666666667,24
Birmingham,2023-03-08,0.4541666666666668,-2,2.2,79.45833333333333,16.395833333333332,24.5,5.899999999999999,993.2458333333333,24
Birmingham,2023-03-09,0.7333333333333334,-0.1,1.3,95.66666666666667,18.641666666666666,23.9,11.099999999999996,991.7666666666667,24
Birmingham,2023-03-10,1.4541666666666666,-2.1,4.3,80.16666666666667,17.529166666666665,31.4,8.599999999999998,1000.2208333333333,24
Birmingham,2023-03-11,1.1666666666666665,-3.8,5.5,80.625,13.145833333333334,20.1,3,1008.5166666666667,24
Birmingham,2023-03-12,8.908333333333333,4.4,12.1,88.29166666666667,23.295833333333334,30.1,5.3,1002.5166666666667,24
Birmingham,2023-03-13,10.270833333333334,6.6,12.4,85.41666666666667,33.766666666666666,43.6,5.4,985.4208333333333,24
Birmingham,2023-03-14,4.108333333333333,0.3,7.4,78.04166666666667,17.941666666666666,25.7,2.6,1003.4458333333333,24
Birmingham,2023-03-15,3.1,-2.6,7.2,88.20833333333333,14.3375,21.9,3.5000000000000004,1013.6041666666666,24
Birmingham,2023-03-16,9.516666666666666,7.1,11.2,90,23.133333333333333,30.9,3.4,1003,24
Birmingham,2023-03-17,10.404166666666667,8.5,13.3,86.66666666666667,16.279166666666665,21.1,1,1001.9625,24
Birmingham,2023-03-18,9.775,6.8,13.1,89.16666666666667,11.1,20.1,4.2,1005.2416666666667,24
Birmingham,2023-03-19,7.025,3.9,9.7,79.79166666666667,15.212499999999999,20.7,2.2,1015.3583333333333,24
Birmingham,2023-03-20,9.841666666666667,6.1,13.3,90.08333333333333,19.604166666666668,22.3,3.1000000000000005,1013.8833333333333,24
Birmingham,2023-03-21,10.341666666666667,8.6,13.2,82.54166666666667,24.55,32,2,1005.2375,24
Birmingham,2023-03-22,10.216666666666667,8,12.9,77.5,27.925,35.2,4.3999999999999995,995.7083333333334,24
Birmingham,2023-03-23,8.870833333333334,6.1,12.5,80.20833333333333,26.191666666666666,36.6,4,993.4666666666667,24
Birmingham,2023-03-24,8.408333333333333,5.9,11.9,79,26.691666666666666,32.6,0.8,994.1958333333333,24
Birmingham,2023-03-25,8.8,5.1,12.2,72.04166666666667,22.233333333333334,32.1,0.5,1001.2,24
Birmingham,2023-03-26,6.066666666666666,3.9,7.7,83.75,13.570833333333333,21.9,1.4000000000000001,1009.1583333333333,24
Birmingham,2023-03-27,4.925,0.3,9.1,71.45833333333333,6.575,10.9,0.4,1024.7875,24
Birmingham,2023-03-28,6.875,4.2,9,89.29166666666667,18.016666666666666,25.3,2.3000000000000003,1015.7291666666666,24
Birmingham,2023-03-29,10.666666666666666,8.4,13,95.08333333333333,19.6,28.5,7.5,1005.4833333333333,24
Birmingham,2023-03-30,10.991666666666667,8.3,14.6,81.91666666666667,23.266666666666666,28,5.800000000000001,999.5791666666667,24
Birmingham,2023-03-31,9.629166666666666,8.7,11.7,93.04166666666667,15.1,22.4,13.899999999999999,988.3208333333333,24
Birmingham,2023-04-01,8.116666666666667,6.1,10.1,81.41666666666667,13.779166666666667,17.3,1.0999999999999999,1008.3041666666667,24
Birmingham,2023-04-02,6.866666666666667,2.5,9.9,75.70833333333333,13.170833333333334,16.1,0.2,1027.4083333333333,24
Birmingham,2023-04-03,4.841666666666668,-0.7,10.3,78.125,10.3875,15,0,1030.7416666666666,24
Birmingham,2023-04-04,5.35,-1.6,11.5,74.91666666666667,8.5125,11.6,0,1027.0416666666667,24
Birmingham,2023-04-05,7.120833333333334,4.3,9.3,88.25,14.3625,18.5,4.899999999999999,1019.0583333333333,24
Birmingham,2023-04-06,8.445833333333333,4.9,11.1,82.41666666666667,16.270833333333332,24.6,2.8000000000000003,1014.1958333333333,24
Birmingham,2023-04-07,7.766666666666667,2.7,12.9,69.54166666666667,9.383333333333333,16.4,0,1021.3916666666667,24
Birmingham,2023-04-08,7.808333333333334,1.1,13.7,73.95833333333333,8.829166666666667,13.4,0,1025.1625,24
Birmingham,2023-04-09,9.237499999999999,3.6,14,76.125,15.8875,21.6,0.30000000000000004,1019.9458333333333,24
Birmingham,2023-04-10,9.516666666666667,6.1,12.1,80.41666666666667,24.6875,35.3,10.2,1007.3083333333333,24
Birmingham,2023-04-11,7.2375,4.6,10.8,77.79166666666667,24.3375,36.7,7.699999999999999,1004.9333333333333,24
Birmingham,2023-04-12,5.3625,2.6,7.8,79.20833333333333,26.295833333333334,40.4,2,989.8458333333333,24
Birmingham,2023-04-13,7.208333333333333,3.6,10.7,65.125,21.979166666666668,29.6,0.8,1000.0166666666667,24
Birmingham,2023-04-14,5.683333333333334,3.2,8.6,88.125,10.15,14,11.7,1004.6916666666666,24
Birmingham,2023-04-15,7.729166666666666,3.4,12.7,81.33333333333333,8.504166666666666,13.6,0.7,1019.4166666666666,24
Birmingham,2023-04-16,9.2125,7.6,11.2,80.91666666666667,7.320833333333333,9.8,0.4,1025.7083333333333,24
Birmingham,2023-04-17,10.175,4.7,13.8,86.625,6.983333333333333,12.7,1.8000000000000005,1028.3583333333333,24
Birmingham,2023-04-18,8.625,4.6,13.2,74.16666666666667,20.195833333333333,28.2,0,1029.825,24
Birmingham,2023-04-19,9.008333333333333,4.8,13.3,75.33333333333333,21.3375,27.2,0.4,1027.325,24
Birmingham,2023-04-20,8.0625,3.3,13.4,70.58333333333333,18.641666666666666,25.3,0.2,1023.7,24
Birmingham,2023-04-21,7.370833333333334,3.4,11.2,85.70833333333333,14.3125,22.5,7.199999999999998,1013.5416666666666,24
Birmingham,2023-04-22,8.158333333333333,3.1,12.1,80.125,8.875,16.2,4.1,1004.8875,24
Birmingham,2023-04-23,8.316666666666666,5.9,11.2,88.70833333333333,11.345833333333333,17.8,5.199999999999999,1001.4625,24
Birmingham,2023-04-24,6.3625,2.1,9,76.95833333333333,10,15,0.8,1011.1916666666667,24
Birmingham,2023-04-25,5.266666666666667,-1.2,9.4,66.5,6.004166666666666,9.8,0,1018.925,24
Birmingham,2023-04-26,7.604166666666666,3.2,11,69.125,8.641666666666666,12.2,0.5,1018.0833333333334,24
Birmingham,2023-04-27,8.704166666666667,5.9,11.6,80.08333333333333,14.741666666666667,18.6,4.299999999999999,1014.0333333333333,24
Birmingham,2023-04-28,11.075,7.8,15.1,85,11.0625,19.6,3.1,1011.6458333333334,24
Birmingham,2023-04-29,12.55,7.8,16.9,80.91666666666667,6.416666666666667,10.5,2,1019.9208333333333,24
Birmingham,2023-04-30,11.408333333333333,8,14.2,84.91666666666667,14.025,19.9,2.0000000000000004,1019.6916666666666,24
Birmingham,2023-05-01,11.645833333333334,8.2,15.5,81.70833333333333,14.2125,20.4,4,1018.5416666666666,24
Birmingham,2023-05-02,10.887500000000001,7.7,14,80.29166666666667,9.095833333333333,13,0.30000000000000004,1026.3958333333333,24
Birmingham,2023-05-03,9.6125,6,13.3,72.66666666666667,15.9,20,0,1025.9583333333333,24
Birmingham,2023-05-04,11.008333333333333,5.2,16.8,80.25,19.529166666666665,26.3,3,1015.1458333333334,24
Birmingham,2023-05-05,12.841666666666667,10.3,16.4,85,14.391666666666666,19.4,4.8999999999999995,1012.2125,24
Birmingham,2023-05-06,12.254166666666666,9.8,14.4,92.375,10.341666666666667,20.1,5.3999999999999995,1012.4083333333333,24
Birmingham,2023-05-07,13.720833333333333,9.9,17.8,81.95833333333333,10.104166666666666,12.9,0,1016.7125,24
Birmingham,2023-05-08,12.520833333333334,9.8,15.7,89.75,16.7,25.4,18.399999999999995,1016.3916666666667,24
Birmingham,2023-05-09,13.066666666666666,9,16.6,83.08333333333333,10.791666666666666,14.2,4,1010.4791666666666,24
Birmingham,2023-05-10,11.083333333333334,6.6,14.8,81.66666666666667,10.858333333333333,19.3,5.299999999999999,1012.1583333333333,24
Birmingham,2023-05-11,10.875,7,15.3,85.16666666666667,7.1875,10,11.200000000000001,1016.2083333333334,24
Birmingham,2023-05-12,11.2,9.1,13.9,84.20833333333333,19.466666666666665,24.5,0.5,1025.3083333333334,24
Birmingham,2023-05-13,10.7625,7.2,15.4,81.875,10.979166666666666,15.8,0,1027.4083333333333,24
Birmingham,2023-05-14,12.666666666666666,6.2,18.4,79,10.679166666666667,15.3,0.30000000000000004,1020.3125,24
Birmingham,2023-05-15,10.425,7.1,13.4,67.20833333333333,19.3375,26.3,0.1,1021.9041666666667,24
Birmingham,2023-05-16,10.216666666666667,5.7,14.5,74.95833333333333,16.9,21.9,0.30000000000000004,1026.0541666666666,24
Birmingham,2023-05-17,11.833333333333334,6.8,15.8,76.08333333333333,10.366666666666667,16.9,1.1,1028.8291666666667,24
Birmingham,2023-05-18,14.195833333333333,9.6,18.2,69.70833333333333,5.7749999999999995,12.2,0.2,1027.7125,24
Birmingham,2023-05-19,12.8,9.8,16.1,77.875,10.725,15.3,5.7,1027.9458333333332,24
Birmingham,2023-05-20,11.779166666666667,6.1,17.5,74.91666666666667,12.433333333333334,18.1,0,1027.3291666666667,24
Birmingham,2023-05-21,12.370833333333334,5.7,18.3,70,11.85,17.6,0,1023.6541666666667,24
Birmingham,2023-05-22,13.716666666666667,8.1,20.4,68.5,14.433333333333334,23.2,0.30000000000000004,1023.1708333333333,24
Birmingham,2023-05-23,12.833333333333334,9.1,16.9,72.33333333333333,7.6625,13.5,0.1,1027.4125,24
Birmingham,2023-05-24,12.925,8.5,18,73.625,14.795833333333334,19.5,0,1027.025,24
Birmingham,2023-05-25,14.245833333333334,10.3,18.6,73.41666666666667,10.5,14.4,0,1030.3666666666666,24
Birmingham,2023-05-26,13.508333333333333,8.7,18.4,69.75,10.020833333333334,14.2,0,1032.0833333333333,24
Birmingham,2023-05-27,13.458333333333332,4.8,19.7,67.04166666666667,6.795833333333333,9.5,0,1027.1958333333334,24
Birmingham,2023-05-28,14.354166666666666,9.5,18.6,73.375,14.708333333333334,21.8,0.5,1024.9583333333333,24
Birmingham,2023-05-29,11.295833333333334,6.3,16,71.875,15.708333333333334,21.4,0,1029.6875,24
Birmingham,2023-05-30,11.625,6.1,15.6,76.58333333333333,18.020833333333332,22.3,0,1031.2208333333333,24
Birmingham,2023-05-31,11.85,9.6,14.6,77.625,18.9,21.7,0.4,1028.9166666666667,24
Birmingham,2023-06-01,12.079166666666666,8.9,17,73.5,17.95,21.5,0,1027,24
Birmingham,2023-06-02,12.191666666666666,8.3,17.2,65.54166666666667,16.183333333333334,19,0,1026.1458333333333,24
Birmingham,2023-06-03,12.9375,5.9,19,72.41666666666667,12.7875,15.6,0,1025.2208333333333,24
Birmingham,2023-06-04,12.791666666666668,6.5,18.9,74.375,12.65,15.9,0,1025.7291666666667,24
Birmingham,2023-06-05,12.2125,7.5,16.6,71.70833333333333,15.075,18.4,0,1025.7875,24
Birmingham,2023-06-06,11.845833333333333,9.6,15.2,71.70833333333333,15.970833333333333,17.7,0,1025.0958333333333,24
Birmingham,2023-06-07,12.791666666666666,8.8,17.8,69.79166666666667,15.458333333333334,17.9,0.1,1023.1583333333333,24
Birmingham,2023-06-08,12.875,7.1,18.7,72.20833333333333,16.866666666666667,20.3,0,1019.8166666666667,24
Birmingham,2023-06-09,15.045833333333333,8.6,21.4,74.04166666666667,19.320833333333333,22.7,0,1015.8625,24
Birmingham,2023-06-10,19.270833333333332,9.7,27.1,68.45833333333333,14.1625,18.4,0.9,1014.1833333333333,24
Birmingham,2023-06-11,20.775,15.5,27.1,71.875,7.383333333333334,13.3,6.2,1014.6208333333334,24
Birmingham,2023-06-12,20.59166666666667,16.5,26.4,78.375,9.475,14.8,6.499999999999999,1015.0458333333333,24
Birmingham,2023-06-13,19.974999999999998,14.1,26.4,63.416666666666664,14.320833333333333,18.6,0,1015.8166666666666,24
Birmingham,2023-06-14,17.795833333333334,9.7,25.1,63.416666666666664,12.470833333333333,16,0,1018.925,24
Birmingham,2023-06-15,19.22083333333333,12.4,24.7,63.541666666666664,9.533333333333333,13.5,0,1020.8625,24
Birmingham,2023-06-16,20.025,13.6,25.1,54.833333333333336,9.579166666666667,15.3,0,1019.175,24
Birmingham,2023-06-17,18.7,14,23.8,60.625,9.2,13,5.199999999999999,1014.1583333333333,24
