city,date,pm25_mean,pm25_median,pm25_sd,n_values,n_sensors,temp_mean,temp_min,temp_max,rh_mean,wind_mean,wind_max,precip_sum,pressure_mean,n_hours
Birmingham,2016-02-28,26.9,26.9,1.5556349186104041,2,2,2.4125,-0.9,6,77.95833333333333,14,20.7,0,1023.3791666666667,24
Birmingham,2016-03-01,18,18,0.4242640687119295,2,2,8,2.7,12.1,84.5,24.779166666666665,28.7,5.699999999999999,1007.4166666666666,24
Birmingham,2016-03-02,11.3,11.3,0.42426406871192823,2,2,4.029166666666667,2.5,5.5,78.58333333333333,27.4875,33.5,2.8000000000000007,997.4958333333334,24
Birmingham,2016-03-03,4.855,4.855,0.9687362902255702,2,2,4.429166666666666,0.9,7.1,79.08333333333333,17.4875,34.3,5.2,1002.3666666666667,24
Birmingham,2016-03-04,5.415,5.415,0.8838834764831844,2,2,2.5041666666666664,-0.3,5.6,83.54166666666667,13.558333333333334,22.5,3.2,990.6708333333333,24
Birmingham,2016-03-05,6.105,6.105,1.2091525958289964,2,2,2.3833333333333333,-0.5,5.6,85.08333333333333,17.683333333333334,24.5,0.8999999999999999,1002.075,24
Birmingham,2016-03-06,10.65,10.65,2.333452377915607,2,2,1.4333333333333333,-1,4.7,81.54166666666667,12.6625,16.7,0.5,1006.3083333333334,24
Birmingham,2016-03-07,10.25,10.25,2.4748737341529163,2,2,1.0208333333333333,-2.4,5.4,70.45833333333333,12.608333333333334,16.8,0,1010.8541666666666,24
Birmingham,2016-03-08,9.46,9.46,2.1778888860545664,2,2,2.4458333333333333,-3.8,6.3,87.95833333333333,13,19,0.2,1010.95,24
Birmingham,2016-03-09,11.9,11.9,1.272792206135786,2,2,3.4791666666666665,1.5,5.5,93.54166666666667,24.179166666666667,34.4,20.900000000000002,999.6541666666667,24
Birmingham,2016-03-10,7.75,7.75,0.5939696961966998,2,2,5.045833333333333,2.8,7.8,83.33333333333333,11.241666666666667,16.5,0.2,1020.5583333333333,24
Birmingham,2016-03-11,6.875,6.875,1.3505739520663058,2,2,5.404166666666667,1.7,8.5,83.29166666666667,5.083333333333333,7.9,0,1027.9625,24
Birmingham,2016-03-12,29.65,29.65,0.07071067811865324,2,2,6.779166666666667,2.9,10.2,81.70833333333333,6.104166666666667,7.6,0,1029.9583333333333,24
Birmingham,2016-03-13,46.7,46.7,2.1213203435596424,2,2,5.729166666666667,1.6,9.7,83.58333333333333,9.187499999999998,13,0,1034.8875,24
Birmingham,2016-03-14,50.6,50.6,10.4651803615609,2,2,4.491666666666666,1.1,9.1,77,17.420833333333334,22.1,0,1034.5916666666667,24
Birmingham,2016-03-15,32.7,32.7,1.697056274847713,2,2,6.120833333333334,3.5,8.6,84.41666666666667,14.783333333333333,17.8,0,1031.9541666666667,24
Birmingham,2016-03-16,20.8,20.8,2.8284271247461903,2,2,5.891666666666667,3.6,8.8,80.125,18.758333333333333,22.5,0,1031.7125,24
Birmingham,2016-03-17,16.05,16.05,0.636396103067893,2,2,4.654166666666667,1.4,8.3,80.83333333333333,10.9625,13.8,0,1031.6458333333333,24
Birmingham,2016-03-18,18.2,18.2,3.8183766184073558,2,2,4.104166666666667,-0.6,7.5,86.66666666666667,10.466666666666667,14.5,0,1028.2041666666667,24
Birmingham,2016-03-19,28.95,28.95,1.7677669529663689,2,2,5.4875,3.4,7.8,78.79166666666667,13.7875,19.1,0,1027.9625,24
Birmingham,2016-03-20,12.3,12.3,0.14142135623731025,2,2,5.808333333333334,2.4,9,76.58333333333333,9.2875,11.6,0,1026.2791666666667,24
Birmingham,2016-03-21,10.59,10.59,1.0040916292848974,2,2,5.2875,1.7,8.2,80.5,10.4375,14.6,0,1023.6708333333333,24
Birmingham,2016-03-22,18.4,18.4,1.5556349186104041,2,2,6.104166666666667,2.4,9.6,79.70833333333333,7.554166666666667,10,0,1018.4541666666667,24
Birmingham,2016-03-23,17.65,17.65,1.6263455967290599,2,2,6.3375,3.5,8.9,75.95833333333333,7.529166666666667,9.6,0,1016.7291666666666,24
Birmingham,2016-03-24,23.85,23.85,2.899137802864843,2,2,6.379166666666666,2.9,8.1,89.125,15.854166666666666,23.7,4.3999999999999995,1010.7375,24
Birmingham,2016-03-25,21.950000000000003,21.950000000000003,3.040559159102155,2,2,7.766666666666667,3.6,11.2,74,14.291666666666666,23,0,1012.7125,24
Birmingham,2016-03-26,8.875,8.875,1.590990257669732,2,2,8.116666666666667,5.4,11.7,82.95833333333333,29.291666666666668,42.5,5.4,999.35,24
Birmingham,2016-03-27,7.335,7.335,0.9404520189781083,2,2,6.216666666666667,3.7,9.7,80.91666666666667,23.45,31.7,5.3,994.7916666666666,24
Birmingham,2016-03-28,4.25,4.25,1.7677669529663689,2,2,6.316666666666666,2.8,8.9,77.45833333333333,21.6375,37.7,15.499999999999998,985.6416666666667,24
Birmingham,2016-03-29,4,4,1.4142135623730951,2,2,5.05,2.7,9.4,78.54166666666667,16.454166666666666,24.1,3.7,1000.0666666666666,24
Birmingham,2016-03-30,27.659999999999997,27.659999999999997,29.89647470856723,2,2,5.554166666666666,2.1,10,75.70833333333333,12.200000000000001,16.3,0.1,1006.9125,24
Birmingham,2016-03-31,12.335,12.335,3.7688791437242983,2,2,4.879166666666666,-1,10,75.875,8.041666666666666,10.9,0.1,1016.0416666666666,24
Birmingham,2016-04-01,16.55,16.55,1.7677669529663689,2,2,5.583333333333333,0.2,9.2,76.25,17.849999999999998,28.3,0,1016.3208333333333,24
Birmingham,2016-04-02,10.21,10.21,2.53144227664784,2,2,8.508333333333333,6.4,12,72.125,15.2875,23.3,3.3000000000000003,1010.2625,24
Birmingham,2016-04-03,17.5,17.5,5.23259018078045,2,2,9.020833333333334,5.6,13.1,80.79166666666667,10.616666666666667,17.8,5.8,1004.1083333333333,24
Birmingham,2016-04-04,23.5,23.5,NA,1,1,8.6375,4.4,12.5,88.33333333333333,7.6,11.1,4.8,1000.8291666666667,24
Birmingham,2016-04-06,6.67,6.67,NA,1,1,6.4375,3.6,9.2,73.625,24.508333333333333,33.8,2.0000000000000004,1004.8458333333333,24
Birmingham,2016-04-07,4.5,4.5,0.7071067811865476,2,2,6.191666666666666,3.7,10.6,81.79166666666667,19.95,26.3,4.500000000000001,1008.0083333333333,24
Birmingham,2016-04-08,9.125,9.125,1.3788582233137672,2,2,7.995833333333334,5,11.7,80.58333333333333,10.283333333333333,15.8,0.30000000000000004,1010,24
Birmingham,2016-04-09,7.46,7.46,0.7636753236814714,2,2,5.9875,2.3,9.2,80.29166666666667,10.933333333333334,17.6,5.300000000000001,1001.6625,24
