city,date,pm25,n_sensors_reporting
Birmingham,2024-01-25,7.68,1
Birmingham,2024-01-26,9.73,1
Birmingham,2024-01-27,3.87,1
Birmingham,2024-01-28,7.36,1
Birmingham,2024-01-29,7.32,1
Birmingham,2024-01-30,12.1,1
Birmingham,2024-01-31,9.92,1
Birmingham,2024-02-01,8.7,1
Birmingham,2024-02-03,4.13,1
Birmingham,2024-02-04,2.04,1
Birmingham,2024-02-05,1.82,1
Birmingham,2024-02-06,8,1
Birmingham,2024-02-07,5.2,1
Birmingham,2024-02-08,6.42,1
Birmingham,2024-02-09,9.75,1
Birmingham,2024-02-10,4.04,1
Birmingham,2024-02-11,4.26,1
Birmingham,2024-02-12,10.2,1
Birmingham,2024-02-13,5.42,1
Birmingham,2024-02-14,3.13,1
Birmingham,2024-02-15,2.92,1
Birmingham,2024-02-16,3.09,1
Birmingham,2024-02-17,3.87,1
Birmingham,2024-02-18,3.83,1
Birmingham,2024-02-19,2.7,1
Birmingham,2024-02-20,5.63,1
Birmingham,2024-02-21,7.88,1
Birmingham,2024-02-22,3.96,1
Birmingham,2024-02-23,3.83,1
Birmingham,2024-02-24,2.54,1
Birmingham,2024-02-25,5.83,1
Birmingham,2024-02-26,10.3,1
Birmingham,2024-02-27,4.83,1
Birmingham,2024-02-28,6.33,1
Birmingham,2024-02-29,7.88,1
Birmingham,2024-03-01,4.29,1
Birmingham,2024-03-02,4.58,1
Birmingham,2024-03-03,3.13,1
Birmingham,2024-03-04,6.38,1
Birmingham,2024-03-05,9.54,1
Birmingham,2024-03-06,5.73,1
Birmingham,2024-03-07,13.6,1
Birmingham,2024-03-08,22.2,1
Birmingham,2024-03-09,25.3,1
Birmingham,2024-03-10,24.6,1
Birmingham,2024-03-11,18.7,1
Birmingham,2024-03-12,21.5,1
Birmingham,2024-03-13,14.2,1
Birmingham,2024-03-14,2.5,1
Birmingham,2024-03-15,4.52,1
Birmingham,2024-03-16,4.22,1
Birmingham,2024-03-17,4.13,1
Birmingham,2024-03-18,5.25,1
Birmingham,2024-03-19,3.92,1
Birmingham,2024-03-20,3,1
Birmingham,2024-03-21,3.38,1
Birmingham,2024-03-23,7.08,1
Birmingham,2024-03-24,4.33,1
Birmingham,2024-03-25,4.15,1
Birmingham,2024-03-26,6,1
Birmingham,2024-03-27,8.54,1
Birmingham,2024-03-28,5.71,1
Birmingham,2024-03-29,2.29,1
Birmingham,2024-03-30,2.5,1
Birmingham,2024-03-31,3.91,1
Birmingham,2024-04-11,1,1
Birmingham,2024-04-12,3.52,1
Birmingham,2024-04-13,5.91,1
Birmingham,2024-04-14,4.52,1
Birmingham,2024-04-15,3.39,1
Birmingham,2024-04-16,3.7,1
Birmingham,2024-04-17,3.35,1
Birmingham,2024-04-18,3.35,1
Birmingham,2024-04-19,3.04,1
Birmingham,2024-04-20,3.68,1
Birmingham,2024-04-21,5.45,1
Birmingham,2024-04-22,5.28,1
Birmingham,2024-04-23,8.22,1
Birmingham,2024-04-24,5.39,1
Birmingham,2024-04-25,7.14,1
Birmingham,2024-04-26,6.48,1
Birmingham,2024-04-27,4.61,1
Birmingham,2024-04-28,4.39,1
Birmingham,2024-04-29,4,1
Birmingham,2024-04-30,4,1
Birmingham,2024-05-01,8.22,1
Birmingham,2024-05-02,19.5,1
Birmingham,2024-05-03,20.6,1
Birmingham,2024-05-04,3.87,1
Birmingham,2024-05-05,3.74,1
Birmingham,2024-05-06,5.39,1
Birmingham,2024-05-07,12,1
Birmingham,2024-05-08,12,1
Birmingham,2024-05-09,7.45,1
Birmingham,2024-05-10,12.2,1
Birmingham,2024-05-11,12.8,1
Birmingham,2024-05-12,17.9,1
Birmingham,2024-05-13,13.8,1
Birmingham,2024-05-14,8.04,1
Birmingham,2024-05-15,6.74,1
Birmingham,2024-05-16,7.26,1
Birmingham,2024-05-17,9.09,1
Birmingham,2024-05-18,12.5,1
Birmingham,2024-05-19,13.6,1
Birmingham,2024-05-20,12.8,1
Birmingham,2024-05-21,8.26,1
Birmingham,2024-05-22,10.5,1
Birmingham,2024-05-23,2.77,1
Birmingham,2024-05-24,3.13,1
Birmingham,2024-05-25,6.74,1
Birmingham,2024-05-26,5.91,1
Birmingham,2024-05-27,3.26,1
Birmingham,2024-05-28,2.91,1
Birmingham,2024-05-29,2.43,1
Birmingham,2024-05-30,3.26,1
Birmingham,2024-05-31,4.7,1
Birmingham,2024-06-01,11.7,1
Birmingham,2024-06-02,7.48,1
Birmingham,2024-06-03,5.87,1
Birmingham,2024-06-04,5.26,1
Birmingham,2024-06-05,7.26,1
Birmingham,2024-06-06,9.74,1
Birmingham,2024-06-07,7.36,1
Birmingham,2024-06-08,4.59,1
Birmingham,2024-06-09,4,1
Birmingham,2024-06-10,2.87,1
Birmingham,2024-06-11,3.27,1
Birmingham,2024-06-12,4.68,1
Birmingham,2024-06-13,4.71,1
Birmingham,2024-06-14,3.33,1
Birmingham,2024-06-18,5,1
Birmingham,2024-06-19,4.65,1
Birmingham,2024-06-20,3.52,1
Birmingham,2024-06-21,4.74,1
Birmingham,2024-06-22,4.83,1
Birmingham,2024-06-23,3.65,1
Birmingham,2024-06-24,3.52,1
Birmingham,2024-06-25,5.48,1
Birmingham,2024-06-26,8.39,1
Birmingham,2024-06-27,8.22,1
Birmingham,2024-06-28,3.77,1
Birmingham,2024-06-29,3.78,1
Birmingham,2024-06-30,4,1
Birmingham,2024-07-01,3.96,1
Birmingham,2024-07-02,5.3,1
Birmingham,2024-07-03,4.85,1
Birmingham,2024-07-04,3.26,1
Birmingham,2024-07-05,3.65,1
Birmingham,2024-07-06,3.78,1
Birmingham,2024-07-07,2.52,1
Birmingham,2024-07-08,2.26,1
Birmingham,2024-07-09,3,1
Birmingham,2024-07-10,2,1
Birmingham,2024-07-11,1.78,1
Birmingham,2024-07-12,4.05,1
Birmingham,2024-07-13,5,1
Birmingham,2024-07-14,4.91,1
Birmingham,2024-07-15,4.61,1
Birmingham,2024-07-16,5.05,1
Birmingham,2024-07-17,4.95,1
Birmingham,2024-07-18,5,1
Birmingham,2024-07-19,6,1
Birmingham,2024-07-20,5.17,1
Birmingham,2024-07-21,2.23,1
Birmingham,2024-07-22,2.61,1
Birmingham,2024-07-23,3,1
Birmingham,2024-07-24,4,1
Birmingham,2024-07-25,2.96,1
Birmingham,2024-07-26,3.22,1
Birmingham,2024-07-27,4,1
Birmingham,2024-07-28,4.64,1
Birmingham,2024-07-29,5.7,1
Birmingham,2024-07-30,6.9,1
Birmingham,2024-07-31,8.22,1
Birmingham,2024-08-01,8.17,1
Birmingham,2024-08-02,10.5,1
Birmingham,2024-08-03,6.09,1
Birmingham,2024-08-04,5.32,1
Birmingham,2024-08-05,5,1
Birmingham,2024-08-06,4,1
Birmingham,2024-08-07,3.91,1
Birmingham,2024-08-08,5.36,1
Birmingham,2024-08-09,2.39,1
Birmingham,2024-08-10,4.39,1
Birmingham,2024-08-11,5,1
Birmingham,2024-08-12,5.61,1
Birmingham,2024-08-13,5.5,1
Birmingham,2024-08-14,4.13,1
Birmingham,2024-08-15,5.52,1
Birmingham,2024-08-16,3.48,1
Birmingham,2024-08-17,4,1
Birmingham,2024-08-18,5.23,1
Birmingham,2024-08-19,13.3,1
Birmingham,2024-08-20,9.39,1
Birmingham,2024-08-21,3.39,1
Birmingham,2024-08-22,4.65,1
Birmingham,2024-08-23,3.43,1
Birmingham,2024-08-24,3.91,1
Birmingham,2024-08-25,3.57,1
Birmingham,2024-08-26,7.82,1
Birmingham,2024-08-27,10.8,1
Birmingham,2024-08-28,7.71,1
Birmingham,2024-08-29,6.83,1
Birmingham,2024-08-30,11,1
Birmingham,2024-08-31,11.2,1
Birmingham,2024-09-01,13.1,1
Birmingham,2024-09-02,13.3,1
Birmingham,2024-09-03,7.09,1
Birmingham,2024-09-04,5.3,1
Birmingham,2024-09-05,6.91,1
Birmingham,2024-09-06,21.3,1
Birmingham,2024-09-07,26.3,1
Birmingham,2024-09-08,15.5,1
Birmingham,2024-09-09,4.09,1
Birmingham,2024-09-10,6.38,1
Birmingham,2024-09-11,3.47,1
Birmingham,2024-09-12,2,1
Birmingham,2024-09-13,3.45,1
Birmingham,2024-09-14,5.52,1
Birmingham,2024-09-15,4.65,1
Birmingham,2024-09-16,4.05,1
Birmingham,2024-09-17,4,1
Birmingham,2024-09-18,4.79,1
Birmingham,2024-09-19,9.95,1
Birmingham,2024-09-20,21.1,1
Birmingham,2024-09-21,21.6,1
Birmingham,2024-09-22,14.3,1
Birmingham,2024-09-23,12.9,1
Birmingham,2024-09-24,10.8,1
Birmingham,2024-09-25,4.1,1
Birmingham,2024-09-26,3.79,1
Birmingham,2024-09-27,2.05,1
Birmingham,2024-09-28,3.09,1
Birmingham,2024-09-29,4.5,1
Birmingham,2024-09-30,2.16,1
Birmingham,2024-10-01,2.59,1
Birmingham,2024-10-02,3.17,1
Birmingham,2024-10-03,4,1
Birmingham,2024-10-04,5.67,1
Birmingham,2024-10-05,8.43,1
Birmingham,2024-10-06,5.78,1
Birmingham,2024-10-07,5,1
Birmingham,2024-10-08,5.26,1
Birmingham,2024-10-09,4.09,1
Birmingham,2024-10-10,3.39,1
Birmingham,2024-10-11,4.91,1
Birmingham,2024-10-12,5.87,1
Birmingham,2024-10-13,3.52,1
Birmingham,2024-10-14,5.95,1
Birmingham,2024-10-15,8.32,1
Birmingham,2024-10-16,13.3,1
Birmingham,2024-10-17,5.63,1
Birmingham,2024-10-18,4.65,1
Birmingham,2024-10-19,3.74,1
Birmingham,2024-10-20,5.91,1
Birmingham,2024-10-21,9.78,1
Birmingham,2024-10-22,8.09,1
Birmingham,2024-10-23,6.27,1
Birmingham,2024-10-24,5.78,1
Birmingham,2024-10-25,9.24,1
Birmingham,2024-10-26,8.55,1
Birmingham,2024-10-28,7,1
Birmingham,2025-03-30,5.18,1
Birmingham,2025-03-31,7.83,1
Birmingham,2025-04-01,7,1
Birmingham,2025-04-02,7.3,1
Birmingham,2025-04-03,12.5,1
Birmingham,2025-04-04,19.8,1
Birmingham,2025-04-05,12,1
Birmingham,2025-04-06,5.64,1
Birmingham,2025-04-07,6.04,1
Birmingham,2025-04-08,7.35,1
Birmingham,2025-04-09,9.36,1
Birmingham,2025-04-10,13.1,1
Birmingham,2025-04-11,17.7,1
Birmingham,2025-04-12,15.9,1
Birmingham,2025-04-13,10.7,1
Birmingham,2025-04-14,4.3,1
Birmingham,2025-04-15,5.78,1
Birmingham,2025-04-16,5.09,1
Birmingham,2025-04-17,3.04,1
Birmingham,2025-04-18,4.7,1
Birmingham,2025-04-19,10.5,1
Birmingham,2025-04-20,7.22,1
Birmingham,2025-04-21,7.09,1
Birmingham,2025-04-22,5.17,1
Birmingham,2025-04-23,4,1
Birmingham,2025-04-24,7.7,1
Birmingham,2025-04-25,7.29,1
Birmingham,2025-04-26,11.8,1
Birmingham,2025-04-27,17.3,1
Birmingham,2025-04-28,4.45,1
Birmingham,2025-04-29,8.13,1
Birmingham,2025-04-30,13,1
Birmingham,2025-05-01,13.5,1
Birmingham,2025-05-02,10.3,1
Birmingham,2025-05-03,9.17,1
Birmingham,2025-05-04,4.6,1
Birmingham,2025-05-05,3.57,1
Birmingham,2025-05-06,4.82,1
Birmingham,2025-05-07,7.95,1
Birmingham,2025-05-08,6.43,1
Birmingham,2025-05-09,5.09,1
Birmingham,2025-05-10,5.57,1
Birmingham,2025-05-11,5.78,1
Birmingham,2025-05-12,7.04,1
Birmingham,2025-05-13,7.26,1
Birmingham,2025-05-14,8.52,1
Birmingham,2025-05-15,9.48,1
Birmingham,2025-05-16,10.6,1
Birmingham,2025-05-17,9.22,1
Birmingham,2025-05-18,10.5,1
Birmingham,2025-05-19,10.3,1
Birmingham,2025-05-20,9.35,1
Birmingham,2025-05-21,8.43,1
Birmingham,2025-05-22,9.98,2
Birmingham,2025-05-23,7.61,2
Birmingham,2025-05-24,5.390000000000001,2
Birmingham,2025-05-25,4.35,2
Birmingham,2025-05-26,3.935,2
Birmingham,2025-05-27,7.185,2
Birmingham,2025-05-28,3.96,2
Birmingham,2025-05-29,3.5,2
Birmingham,2025-05-30,2.46,2
Birmingham,2025-05-31,3,2
Birmingham,2025-06-01,4.715,2
Birmingham,2025-06-02,4.24,2
Birmingham,2025-06-03,4.545,2
Birmingham,2025-06-04,4.785,2
Birmingham,2025-06-05,3.825,2
Birmingham,2025-06-06,2.5,2
Birmingham,2025-06-07,3,2
Birmingham,2025-06-08,2.87,2
Birmingham,2025-06-09,13.65,2
Birmingham,2025-06-10,9.435,2
Birmingham,2025-06-11,8.25,2
Birmingham,2025-06-12,9.370000000000001,2
Birmingham,2025-06-13,8.39,2
Birmingham,2025-06-14,7,2
Birmingham,2025-06-15,4.475,2
Birmingham,2025-06-16,3.7350000000000003,2
Birmingham,2025-06-17,6.76,2
Birmingham,2025-06-18,8.155,2
Birmingham,2025-06-19,7.63,2
Birmingham,2025-06-20,10.059999999999999,2
Birmingham,2025-06-21,9.99,2
Birmingham,2025-06-22,7.955,2
Birmingham,2025-06-23,3.3049999999999997,2
Birmingham,2025-06-24,3.87,2
Birmingham,2025-06-25,1.955,2
Birmingham,2025-06-26,2.3049999999999997,2
Birmingham,2025-06-27,4.35,2
Birmingham,2025-06-28,2.765,2
Birmingham,2025-06-29,3.13,2
Birmingham,2025-06-30,3.825,2
Birmingham,2025-07-01,6.305,2
Birmingham,2025-07-02,7.83,2
Birmingham,2025-07-03,2.935,2
Birmingham,2025-07-04,3.285,2
Birmingham,2025-07-05,3.5,2
Birmingham,2025-07-06,2.74,2
Birmingham,2025-07-07,3.8,2
Birmingham,2025-07-08,5.5649999999999995,2
Birmingham,2025-07-09,3.9799999999999995,2
Birmingham,2025-07-10,4.609999999999999,2
Birmingham,2025-07-11,5.545,2
Birmingham,2025-07-12,4.715,2
Birmingham,2025-07-13,4.9350000000000005,2
Birmingham,2025-07-14,7.325,2
Birmingham,2025-07-15,4.65,2
Birmingham,2025-07-16,4.13,2
Birmingham,2025-07-17,4.85,2
Birmingham,2025-07-18,3.045,2
Birmingham,2025-07-19,4.455,2
Birmingham,2025-07-20,4.675,2
Birmingham,2025-07-21,3.37,2
Birmingham,2025-07-22,3.15,2
Birmingham,2025-07-23,7,2
Birmingham,2025-07-24,16.15,2
Birmingham,2025-07-25,19.35,2
Birmingham,2025-07-26,7.0649999999999995,2
Birmingham,2025-07-27,4.195,2
Birmingham,2025-07-28,6.195,2
Birmingham,2025-07-29,4.045,2
Birmingham,2025-07-30,4,2
Birmingham,2025-07-31,4.195,2
Birmingham,2025-08-01,4.715,2
Birmingham,2025-08-02,3.325,2
Birmingham,2025-08-03,3.91,2
Birmingham,2025-08-04,3.52,2
Birmingham,2025-08-05,3.955,2
Birmingham,2025-08-06,5.09,2
Birmingham,2025-08-07,7.13,2
Birmingham,2025-08-08,6.915,2
Birmingham,2025-08-09,4.895,2
Birmingham,2025-08-10,10.155000000000001,2
Birmingham,2025-08-11,13.7,2
Birmingham,2025-08-12,14.85,2
Birmingham,2025-08-13,13.6,2
Birmingham,2025-08-14,9.065,2
Birmingham,2025-08-15,4.4350000000000005,2
Birmingham,2025-08-16,8.24,2
Birmingham,2025-08-17,6.96,2
Birmingham,2025-08-18,7.935,2
Birmingham,2025-08-19,8.23,2
Birmingham,2025-08-20,4.39,2
Birmingham,2025-08-21,5.54,2
Birmingham,2025-08-22,5.390000000000001,2
Birmingham,2025-08-23,6.57,2
Birmingham,2025-08-24,8.415,2
Birmingham,2025-08-25,5.24,2
Birmingham,2025-08-26,4.65,2
Birmingham,2025-08-27,5.415,2
Birmingham,2025-08-28,4.285,2
Birmingham,2025-08-29,3.74,2
Birmingham,2025-08-30,3.02,2
Birmingham,2025-08-31,4.265000000000001,2
Birmingham,2025-09-01,4.369999999999999,2
Birmingham,2025-09-02,3.87,2
Birmingham,2025-09-03,3.3049999999999997,2
Birmingham,2025-09-04,2.3049999999999997,2
Birmingham,2025-09-05,2.715,2
Birmingham,2025-09-06,3.83,2
Birmingham,2025-09-07,3.74,2
Birmingham,2025-09-08,3.35,2
Birmingham,2025-09-09,3.565,2
Birmingham,2025-09-10,3.5,2
Birmingham,2025-09-11,3.52,2
Birmingham,2025-09-12,3.13,2
Birmingham,2025-09-13,3.15,2
Birmingham,2025-09-14,3.8049999999999997,2
Birmingham,2025-09-15,5.02,2
Birmingham,2025-09-16,3.8899999999999997,2
Birmingham,2025-09-17,2.545,2
Birmingham,2025-09-18,1.085,2
Birmingham,2025-09-19,3.4299999999999997,2
Birmingham,2025-09-20,5.865,2
Birmingham,2025-09-21,3.2800000000000002,2
Birmingham,2025-09-22,3.65,2
Birmingham,2025-09-23,5.35,2
Birmingham,2025-09-24,5.84,2
Birmingham,2025-09-25,4.89,2
Birmingham,2025-09-26,5.26,2
Birmingham,2025-09-27,9.934999999999999,2
Birmingham,2025-09-28,9.5,2
Birmingham,2025-09-29,7.109999999999999,2
Birmingham,2025-09-30,8.715,2
Birmingham,2025-10-01,7.28,2
Birmingham,2025-10-02,9.84,2
Birmingham,2025-10-03,7.175,2
Birmingham,2025-10-04,3.4749999999999996,2
Birmingham,2025-10-05,4.890000000000001,2
Birmingham,2025-10-06,4.63,2
Birmingham,2025-10-07,4.5649999999999995,2
Birmingham,2025-10-08,4.22,2
Birmingham,2025-10-09,6.915,2
Birmingham,2025-10-10,5.35,2
Birmingham,2025-10-11,8.305,2
Birmingham,2025-10-12,17,2
Birmingham,2025-10-13,17.15,2
Birmingham,2025-10-14,6.215,2
Birmingham,2025-10-15,10.95,2
Birmingham,2025-10-16,6,2
Birmingham,2025-10-17,10.434999999999999,2
Birmingham,2025-10-18,10.684999999999999,2
Birmingham,2025-10-19,8.825,2
Birmingham,2025-10-20,4.71,2
Birmingham,2025-10-21,5.305,2
Birmingham,2025-10-22,3.455,2
Birmingham,2025-10-23,4.77,2
Birmingham,2025-10-24,3.0199999999999996,2
Birmingham,2025-10-25,3.09,2
Birmingham,2025-10-27,2.5,2
Birmingham,2025-11-19,5.75,2
Birmingham,2025-11-20,3.75,2
Birmingham,2025-11-21,3.625,2
Birmingham,2025-11-22,6.78,2
Birmingham,2025-11-23,6.42,2
Birmingham,2025-11-24,4.125,2
Birmingham,2025-11-25,3.335,2
Birmingham,2025-11-26,3.585,2
Birmingham,2025-11-27,8.04,2
Birmingham,2025-11-28,4.145,2
Birmingham,2025-11-29,5.63,2
Birmingham,2025-11-30,4.835,2
Birmingham,2025-12-01,2.73,2
Birmingham,2025-12-02,2.73,2
Birmingham,2025-12-03,3.185,2
Birmingham,2025-12-04,5.71,2
Birmingham,2025-12-05,5.52,2
Birmingham,2025-12-06,5.0649999999999995,2
Birmingham,2025-12-07,4.8149999999999995,2
Birmingham,2025-12-08,5.105,2
Birmingham,2025-12-09,3.77,2
Birmingham,2025-12-10,3.58,2
Birmingham,2025-12-11,6.24,2
Birmingham,2025-12-12,8.045,2
Birmingham,2025-12-13,5.98,2
Birmingham,2025-12-14,6.0600000000000005,2
London,2016-01-31,5.973333333333334,3
London,2016-02-01,7.073333333333334,3
London,2016-02-02,8.333333333333334,3
London,2016-02-03,11.7,2
London,2016-02-04,9.489999999999998,2
London,2016-02-05,8.043333333333333,3
London,2016-02-06,8.1466666666666665,3
London,2016-02-07,7.076666666666667,3
London,2016-02-08,7.116666666666667,3
London,2016-02-09,6.6066666666666665,3
London,2016-02-10,9.155000000000001,2
London,2016-02-11,6.145,2
London,2016-02-12,16.049999999999997,2
London,2016-02-13,17.3,2
London,2016-02-14,18.95,2
London,2016-02-15,17.55,2
London,2016-02-16,8.885000000000002,2
London,2016-02-17,12.524999999999999,2
London,2016-02-18,10.059999999999999,2
London,2016-02-19,12.9,1
London,2016-02-20,14.3,1
London,2016-02-21,9.9,1
London,2016-02-22,8.05,1
London,2016-02-23,9.06,1
London,2016-02-24,10.1,1
London,2016-02-25,20,1
London,2016-02-26,24.1,1
London,2016-02-27,25.9,1
London,2016-02-28,25.7,1
London,2016-03-01,8.95,1
London,2016-03-02,10.8,1
London,2016-03-03,7.68,1
London,2016-03-04,6.64,1
London,2016-03-05,7.69,1
London,2016-03-06,13.8,1
London,2016-03-07,13.1,1
London,2016-03-08,12.6,1
London,2016-03-09,15,1
London,2016-03-10,9,1
London,2016-03-11,17.3,1
London,2016-03-12,39.8,1
London,2016-03-13,63.2,1
London,2016-03-14,58.8,1
London,2016-03-15,29.2,1
London,2016-03-16,22.5,1
London,2016-03-17,18.4,1
London,2016-03-18,23.9,2
London,2016-03-19,23.15,2
London,2016-03-20,7.654999999999999,2
London,2016-03-21,7.19,2
London,2016-03-22,15.25,2
London,2016-03-23,22.450000000000003,2
London,2016-03-24,25,2
London,2016-03-25,28.799999999999997,2
London,2016-03-26,10.190000000000001,2
London,2016-03-27,8.04,2
London,2016-03-28,5.275,2
London,2016-03-29,4.5,2
London,2016-03-30,5.285,2
London,2016-03-31,9.325,2
London,2016-04-01,20,1
London,2016-04-02,15.899999999999999,2
London,2016-04-03,23.1,2
London,2016-04-04,16.85,2
London,2016-04-05,10.86,2
London,2016-04-06,9.045,2
London,2016-04-07,6.91,2
London,2016-04-08,8.17,2
London,2016-04-09,8.895,2
London,2016-04-10,8.52,2
London,2016-04-11,20.9,2
London,2016-04-12,21.9,2
London,2016-04-13,14.05,2
London,2016-04-14,15.149999999999999,2
London,2016-04-15,12.2,2
London,2016-04-16,9.86,2
London,2016-04-17,7.805,2
London,2016-04-18,10.855,2
London,2016-04-19,10.15,2
London,2016-04-20,11.46,2
London,2016-04-21,13.3,2
London,2016-04-22,12.9,2
London,2016-04-23,9.600000000000001,2
London,2016-04-24,9.285,2
London,2016-04-25,7.9399999999999995,2
London,2016-04-26,6.65,2
London,2016-04-27,8.13,2
London,2016-04-28,10,2
London,2016-04-29,6.075,2
London,2016-04-30,6.975,2
London,2016-05-01,8.66,2
London,2016-05-02,8.225,2
London,2016-05-03,7.855,2
London,2016-05-04,10.09,2
London,2016-05-05,12.45,2
London,2016-05-06,17.25,2
London,2016-05-07,32.6,2
London,2016-05-08,25.3,2
London,2016-05-09,16.450000000000003,2
London,2016-05-10,21.55,2
London,2016-05-11,26.9,2
London,2016-05-12,25.85,2
London,2016-05-13,20.25,2
London,2016-05-14,10.940000000000001,2
London,2016-05-15,12.5,2
London,2016-05-16,13.25,2
London,2016-05-17,14.2,2
London,2016-05-18,11.04,2
London,2016-05-19,9.75,2
London,2016-05-20,8.54,2
London,2016-05-21,8.9,2
London,2016-05-22,8.155,2
London,2016-05-23,8.105,2
London,2016-05-24,9.09,2
London,2016-05-25,7.779999999999999,2
London,2016-05-26,11.465,2
London,2016-05-27,14.4,2
London,2016-05-28,18,2
London,2016-05-29,20.85,2
London,2016-05-30,15.2,2
London,2016-05-31,9.41,2
London,2016-06-01,8.145,2
London,2016-06-02,8.34,2
London,2016-06-03,8.23,2
London,2016-06-04,15.4,2
London,2016-06-05,21.05,2
London,2016-06-06,16.6,2
London,2016-06-07,15.75,2
London,2016-06-08,22.4,2
London,2016-06-09,19.15,2
London,2016-06-10,16.85,2
London,2016-06-11,16.4,2
London,2016-06-12,12.68,2
London,2016-06-13,8.815000000000001,2
London,2016-06-14,7.47,2
London,2016-06-15,7.65,2
London,2016-06-16,7.975,2
London,2016-06-17,11.445,2
London,2016-06-18,12,2
London,2016-06-19,13.15,2
London,2016-06-20,8.085,2
London,2016-06-21,7.81,2
London,2016-06-22,9.73,2
London,2016-06-23,7.17,1
London,2016-06-24,10.42,2
London,2016-06-25,8.690000000000001,2
London,2016-06-26,8.84,2
London,2016-06-27,9.5,2
London,2016-06-28,9.875,2
London,2016-06-29,8.645,2
London,2016-06-30,8.61,2
London,2016-07-01,8.045,2
London,2016-07-02,7.005,2
London,2016-07-03,7.859999999999999,2
London,2016-07-04,9.684999999999999,2
London,2016-07-05,9.735,2
London,2016-07-06,8.955,2
London,2016-07-07,11.135,2
London,2016-07-08,10.915,2
London,2016-07-09,11.54,2
London,2016-07-10,9.87,2
London,2016-07-11,9.42,2
London,2016-07-12,7.86,2
London,2016-07-13,9.775,2
London,2016-07-14,9.155,2
London,2016-07-15,10.74,2
London,2016-07-16,8.955,2
London,2016-07-17,8.684999999999999,2
London,2016-07-18,10.215,2
London,2016-07-19,14.399999999999999,2
London,2016-07-20,9.735,2
London,2016-07-21,44.95,2
London,2016-07-22,10.8,1
London,2016-07-23,14.2,1
London,2016-07-24,9.79,1
London,2016-07-25,6.88,1
London,2016-07-26,6.21,1
London,2016-07-27,7,1
London,2016-07-28,6.3,1
London,2016-07-29,6.58,1
London,2016-07-30,6.5,1
London,2016-07-31,6.58,1
London,2016-08-01,6.96,1
London,2016-08-02,6.17,1
London,2016-08-03,5,1
London,2016-08-04,5.5,1
London,2016-08-05,7.13,1
London,2016-08-06,6.83,1
London,2016-08-07,6.54,1
London,2016-08-08,6.88,1
London,2016-08-09,7.59,1
London,2016-08-10,7.92,1
London,2016-08-11,7.96,1
London,2016-08-12,9.33,1
London,2016-08-13,6.96,1
London,2016-08-14,6.75,1
London,2016-08-15,8.5,1
London,2016-08-16,6.44,1
London,2016-08-23,10.4,1
London,2016-08-24,14.1,1
London,2016-08-25,19.1,1
London,2016-08-26,21,1
London,2016-08-27,10.5,1
London,2016-08-28,19.3,1
London,2016-08-29,8.5,1
London,2016-08-30,10,1
London,2016-08-31,11.5,1
London,2016-09-01,8.13,1
London,2016-09-02,7.79,1
London,2016-09-03,8,1
London,2016-09-04,6.46,1
London,2016-09-05,6.29,1
London,2016-09-06,6.63,1
London,2016-09-07,9.67,1
London,2016-09-08,15.8,1
London,2016-09-09,6.96,1
London,2016-09-10,6.46,1
London,2016-09-11,6.38,1
London,2016-09-12,8.67,1
London,2016-09-13,11.5,1
London,2016-09-14,14.5,1
London,2016-09-15,23.55,2
London,2016-09-16,19.15,2
London,2016-09-17,8.42,2
London,2016-09-18,10.52,2
London,2016-09-19,14.35,2
London,2016-09-20,13.75,2
London,2016-09-21,10.605,2
London,2016-09-22,15.2,2
London,2016-09-23,6.925,2
London,2016-09-24,6.84,2
London,2016-09-25,8,2
London,2016-09-26,6.1850000000000005,2
London,2016-09-27,7.305000000000001,2
London,2016-09-28,7.879999999999999,2
London,2016-09-29,7.38,2
London,2016-09-30,5.96,2
London,2016-10-01,6.2,2
London,2016-10-02,5.9399999999999995,2
London,2016-10-03,7.175,2
London,2016-10-04,9.004999999999999,2
London,2016-10-05,10.1,2
London,2016-10-06,5.775,2
London,2016-10-07,6.245,2
London,2016-10-08,8.155,2
London,2016-10-09,5.154999999999999,2
London,2016-10-10,4.415,2
London,2016-10-11,6.234999999999999,2
London,2016-10-12,7.9,2
London,2016-10-13,8.635,2
London,2016-10-14,14.25,2
London,2016-10-15,19.45,2
London,2016-10-16,8.805,2
London,2016-10-17,6.01,2
London,2016-10-18,5.1899999999999995,2
London,2016-10-19,4.4350000000000005,2
London,2016-10-20,6.195,2
London,2016-10-21,7.175,2
London,2016-10-22,8.86,2
London,2016-10-23,10.95,2
London,2016-10-24,14.3,2
London,2016-10-25,17,2
London,2016-10-26,23.25,2
London,2016-10-27,12.4,2
London,2016-10-28,9,2
London,2016-10-29,17.65,2
London,2016-10-31,23,2
London,2016-11-10,7.445,2
London,2016-11-11,6.105,2
London,2016-11-12,8.620000000000001,2
London,2016-11-13,14.15,2
London,2016-11-14,9.01,2
London,2016-11-15,14.6,2
London,2016-11-16,9.865,2
London,2016-11-17,5.59,2
London,2016-11-18,5.76,2
London,2016-11-19,4.88,2
London,2016-11-20,5.970000000000001,2
London,2016-11-21,5.875,2
London,2016-11-22,8.895,2
London,2016-11-23,5.245,2
London,2016-11-24,8.81,2
London,2016-11-26,5.98,2
London,2016-11-27,8.09,2
London,2016-11-28,12,2
